app_download,population,city,state,date,post,treated,app_per_pop
99,536765,Virginia,Virginia,2022-06-28,1,0,0.000184438255102326
75,536765,Virginia,Virginia,2022-06-29,1,0,0.000139725950835095
54,536765,Virginia,Virginia,2022-06-30,1,0,0.000100602684601269
59,523716,Hawaii,Hawaii,2022-03-01,0,0,0.000112656477938425
34,523716,Hawaii,Hawaii,2022-03-02,0,0,6.4920682201804e-05
13,523716,Hawaii,Hawaii,2022-03-03,0,0,2.48226137830427e-05
0,523716,Hawaii,Hawaii,2022-03-04,0,0,0
4,523716,Hawaii,Hawaii,2022-03-05,0,0,7.6377273178593e-06
4,523716,Hawaii,Hawaii,2022-03-06,0,0,7.6377273178593e-06
70,523716,Hawaii,Hawaii,2022-03-07,0,0,0.000133660228062538
42,523716,Hawaii,Hawaii,2022-03-08,0,0,8.01961368375226e-05
12,523716,Hawaii,Hawaii,2022-03-09,0,0,2.29131819535779e-05
8,523716,Hawaii,Hawaii,2022-03-10,0,0,1.52754546357186e-05
14,523716,Hawaii,Hawaii,2022-03-11,0,0,2.67320456125075e-05
6,523716,Hawaii,Hawaii,2022-03-12,0,0,1.14565909767889e-05
4,523716,Hawaii,Hawaii,2022-03-13,0,0,7.6377273178593e-06
50,523716,Hawaii,Hawaii,2022-03-14,0,0,9.54715914732412e-05
50,523716,Hawaii,Hawaii,2022-03-15,0,0,9.54715914732412e-05
58,523716,Hawaii,Hawaii,2022-03-16,0,0,0.00011074704610896
48,523716,Hawaii,Hawaii,2022-03-17,0,0,9.16527278143116e-05
0,523716,Hawaii,Hawaii,2022-03-18,0,0,0
2,523716,Hawaii,Hawaii,2022-03-19,0,0,3.81886365892965e-06
26,523716,Hawaii,Hawaii,2022-03-20,0,0,4.96452275660854e-05
31,523716,Hawaii,Hawaii,2022-03-21,0,0,5.91923867134096e-05
64,523716,Hawaii,Hawaii,2022-03-22,0,0,0.000122203637085749
43,523716,Hawaii,Hawaii,2022-03-23,0,0,8.21055686669875e-05
41,523716,Hawaii,Hawaii,2022-03-24,0,0,7.82867050080578e-05
44,523716,Hawaii,Hawaii,2022-03-25,0,0,8.40150004964523e-05
26,523716,Hawaii,Hawaii,2022-03-26,0,0,4.96452275660854e-05
22,523716,Hawaii,Hawaii,2022-03-27,0,0,4.20075002482261e-05
47,523716,Hawaii,Hawaii,2022-03-28,0,0,8.97432959848468e-05
45,523716,Hawaii,Hawaii,2022-03-29,0,0,8.59244323259171e-05
4,523716,Hawaii,Hawaii,2022-03-30,0,0,7.6377273178593e-06
60,523716,Hawaii,Hawaii,2022-03-31,0,0,0.000114565909767889
17,523716,Hawaii,Hawaii,2022-04-01,0,0,3.2460341100902e-05
11,523716,Hawaii,Hawaii,2022-04-02,0,0,2.10037501241131e-05
8,523716,Hawaii,Hawaii,2022-04-03,0,0,1.52754546357186e-05
40,523716,Hawaii,Hawaii,2022-04-04,0,0,7.6377273178593e-05
47,523716,Hawaii,Hawaii,2022-04-05,0,0,8.97432959848468e-05
33,523716,Hawaii,Hawaii,2022-04-06,0,0,6.30112503723392e-05
0,523716,Hawaii,Hawaii,2022-04-07,0,0,0
0,523716,Hawaii,Hawaii,2022-04-08,0,0,0
8,523716,Hawaii,Hawaii,2022-04-09,0,0,1.52754546357186e-05
12,523716,Hawaii,Hawaii,2022-04-10,0,0,2.29131819535779e-05
45,523716,Hawaii,Hawaii,2022-04-11,0,0,8.59244323259171e-05
49,523716,Hawaii,Hawaii,2022-04-12,0,0,9.35621596437764e-05
31,523716,Hawaii,Hawaii,2022-04-13,0,0,5.91923867134096e-05
11,523716,Hawaii,Hawaii,2022-04-14,0,0,2.10037501241131e-05
38,523716,Hawaii,Hawaii,2022-04-15,0,0,7.25584095196633e-05
41,523716,Hawaii,Hawaii,2022-04-16,0,0,7.82867050080578e-05
33,523716,Hawaii,Hawaii,2022-04-17,0,0,6.30112503723392e-05
62,523716,Hawaii,Hawaii,2022-04-18,0,0,0.000118384773426819
46,523716,Hawaii,Hawaii,2022-04-19,0,0,8.78338641553819e-05
34,523716,Hawaii,Hawaii,2022-04-20,0,0,6.4920682201804e-05
19,523716,Hawaii,Hawaii,2022-04-21,0,0,3.62792047598317e-05
70,523716,Hawaii,Hawaii,2022-04-22,0,0,0.000133660228062538
37,523716,Hawaii,Hawaii,2022-04-23,0,0,7.06489776901985e-05
55,523716,Hawaii,Hawaii,2022-04-24,0,0,0.000105018750620565
72,523716,Hawaii,Hawaii,2022-04-25,0,0,0.000137479091721467
24,523716,Hawaii,Hawaii,2022-04-26,0,0,4.58263639071558e-05
54,523716,Hawaii,Hawaii,2022-04-27,0,0,0.000103109318791101
23,523716,Hawaii,Hawaii,2022-04-28,0,0,4.3916932077691e-05
13,523716,Hawaii,Hawaii,2022-04-29,0,0,2.48226137830427e-05
23,523716,Hawaii,Hawaii,2022-04-30,0,0,4.3916932077691e-05
18,523716,Hawaii,Hawaii,2022-05-01,1,0,3.43697729303668e-05
85,523716,Hawaii,Hawaii,2022-05-02,1,0,0.00016230170550451
16,523716,Hawaii,Hawaii,2022-05-03,1,0,3.05509092714372e-05
24,523716,Hawaii,Hawaii,2022-05-04,1,0,4.58263639071558e-05
17,523716,Hawaii,Hawaii,2022-05-05,1,0,3.2460341100902e-05
60,523716,Hawaii,Hawaii,2022-05-06,1,0,0.000114565909767889
5,523716,Hawaii,Hawaii,2022-05-07,1,0,9.54715914732412e-06
39,523716,Hawaii,Hawaii,2022-05-08,1,0,7.44678413491281e-05
29,523716,Hawaii,Hawaii,2022-05-09,1,0,5.53735230544799e-05
29,523716,Hawaii,Hawaii,2022-05-10,1,0,5.53735230544799e-05
18,523716,Hawaii,Hawaii,2022-05-11,1,0,3.43697729303668e-05
63,523716,Hawaii,Hawaii,2022-05-12,1,0,0.000120294205256284
40,523716,Hawaii,Hawaii,2022-05-13,1,0,7.6377273178593e-05
18,523716,Hawaii,Hawaii,2022-05-14,1,0,3.43697729303668e-05
64,523716,Hawaii,Hawaii,2022-05-15,1,0,0.000122203637085749
52,523716,Hawaii,Hawaii,2022-05-16,1,0,9.92904551321709e-05
19,523716,Hawaii,Hawaii,2022-05-17,1,0,3.62792047598317e-05
25,523716,Hawaii,Hawaii,2022-05-18,1,0,4.77357957366206e-05
37,523716,Hawaii,Hawaii,2022-05-19,1,0,7.06489776901985e-05
0,523716,Hawaii,Hawaii,2022-05-20,1,0,0
0,523716,Hawaii,Hawaii,2022-05-21,1,0,0
33,523716,Hawaii,Hawaii,2022-05-22,1,0,6.30112503723392e-05
42,523716,Hawaii,Hawaii,2022-05-23,1,0,8.01961368375226e-05
68,523716,Hawaii,Hawaii,2022-05-24,1,0,0.000129841364403608
85,523716,Hawaii,Hawaii,2022-05-25,1,0,0.00016230170550451
56,523716,Hawaii,Hawaii,2022-05-26,1,0,0.00010692818245003
66,523716,Hawaii,Hawaii,2022-05-27,1,0,0.000126022500744678
53,523716,Hawaii,Hawaii,2022-05-28,1,0,0.000101199886961636
54,523716,Hawaii,Hawaii,2022-05-29,1,0,0.000103109318791101
55,523716,Hawaii,Hawaii,2022-05-30,1,0,0.000105018750620565
59,523716,Hawaii,Hawaii,2022-05-31,1,0,0.000112656477938425
45,523716,Hawaii,Hawaii,2022-06-01,1,0,8.59244323259171e-05
61,523716,Hawaii,Hawaii,2022-06-02,1,0,0.000116475341597354
51,523716,Hawaii,Hawaii,2022-06-03,1,0,9.7381023302706e-05
49,523716,Hawaii,Hawaii,2022-06-04,1,0,9.35621596437764e-05
2,523716,Hawaii,Hawaii,2022-06-05,1,0,3.81886365892965e-06
47,523716,Hawaii,Hawaii,2022-06-06,1,0,8.97432959848468e-05
47,523716,Hawaii,Hawaii,2022-06-07,1,0,8.97432959848468e-05
15,523716,Hawaii,Hawaii,2022-06-08,1,0,2.86414774419724e-05
9,523716,Hawaii,Hawaii,2022-06-09,1,0,1.71848864651834e-05
38,523716,Hawaii,Hawaii,2022-06-10,1,0,7.25584095196633e-05
34,523716,Hawaii,Hawaii,2022-06-11,1,0,6.4920682201804e-05
17,523716,Hawaii,Hawaii,2022-06-12,1,0,3.2460341100902e-05
72,523716,Hawaii,Hawaii,2022-06-13,1,0,0.000137479091721467
70,523716,Hawaii,Hawaii,2022-06-14,1,0,0.000133660228062538
41,523716,Hawaii,Hawaii,2022-06-15,1,0,7.82867050080578e-05
69,523716,Hawaii,Hawaii,2022-06-16,1,0,0.000131750796233073
32,523716,Hawaii,Hawaii,2022-06-17,1,0,6.11018185428744e-05
37,523716,Hawaii,Hawaii,2022-06-18,1,0,7.06489776901985e-05
39,523716,Hawaii,Hawaii,2022-06-19,1,0,7.44678413491281e-05
55,523716,Hawaii,Hawaii,2022-06-20,1,0,0.000105018750620565
68,523716,Hawaii,Hawaii,2022-06-21,1,0,0.000129841364403608
59,523716,Hawaii,Hawaii,2022-06-22,1,0,0.000112656477938425
34,523716,Hawaii,Hawaii,2022-06-23,1,0,6.4920682201804e-05
46,523716,Hawaii,Hawaii,2022-06-24,1,0,8.78338641553819e-05
12,523716,Hawaii,Hawaii,2022-06-25,1,0,2.29131819535779e-05
59,523716,Hawaii,Hawaii,2022-06-26,1,0,0.000112656477938425
65,523716,Hawaii,Hawaii,2022-06-27,1,0,0.000124113068915214
23,523716,Hawaii,Hawaii,2022-06-28,1,0,4.3916932077691e-05
92,523716,Hawaii,Hawaii,2022-06-29,1,0,0.000175667728310764
34,523716,Hawaii,Hawaii,2022-06-30,1,0,6.4920682201804e-05
7,522357,Montana,Montana,2022-03-01,0,0,1.34007967730881e-05
6,522357,Montana,Montana,2022-03-02,0,0,1.14863972340755e-05
4,522357,Montana,Montana,2022-03-03,0,0,7.65759815605036e-06
6,522357,Montana,Montana,2022-03-04,0,0,1.14863972340755e-05
5,522357,Montana,Montana,2022-03-05,0,0,9.57199769506296e-06
0,522357,Montana,Montana,2022-03-06,0,0,0
10,522357,Montana,Montana,2022-03-07,0,0,1.91439953901259e-05
2,522357,Montana,Montana,2022-03-08,0,0,3.82879907802518e-06
0,522357,Montana,Montana,2022-03-09,0,0,0
5,522357,Montana,Montana,2022-03-10,0,0,9.57199769506296e-06
0,522357,Montana,Montana,2022-03-11,0,0,0
4,522357,Montana,Montana,2022-03-12,0,0,7.65759815605036e-06
1,522357,Montana,Montana,2022-03-13,0,0,1.91439953901259e-06
2,522357,Montana,Montana,2022-03-14,0,0,3.82879907802518e-06
3,522357,Montana,Montana,2022-03-15,0,0,5.74319861703777e-06
1,522357,Montana,Montana,2022-03-16,0,0,1.91439953901259e-06
8,522357,Montana,Montana,2022-03-17,0,0,1.53151963121007e-05
9,522357,Montana,Montana,2022-03-18,0,0,1.72295958511133e-05
0,522357,Montana,Montana,2022-03-19,0,0,0
15,522357,Montana,Montana,2022-03-20,0,0,2.87159930851889e-05
6,522357,Montana,Montana,2022-03-21,0,0,1.14863972340755e-05
10,522357,Montana,Montana,2022-03-22,0,0,1.91439953901259e-05
1,522357,Montana,Montana,2022-03-23,0,0,1.91439953901259e-06
7,522357,Montana,Montana,2022-03-24,0,0,1.34007967730881e-05
2,522357,Montana,Montana,2022-03-25,0,0,3.82879907802518e-06
7,522357,Montana,Montana,2022-03-26,0,0,1.34007967730881e-05
7,522357,Montana,Montana,2022-03-27,0,0,1.34007967730881e-05
8,522357,Montana,Montana,2022-03-28,0,0,1.53151963121007e-05
8,522357,Montana,Montana,2022-03-29,0,0,1.53151963121007e-05
11,522357,Montana,Montana,2022-03-30,0,0,2.10583949291385e-05
7,522357,Montana,Montana,2022-03-31,0,0,1.34007967730881e-05
2,522357,Montana,Montana,2022-04-01,0,0,3.82879907802518e-06
6,522357,Montana,Montana,2022-04-02,0,0,1.14863972340755e-05
2,522357,Montana,Montana,2022-04-03,0,0,3.82879907802518e-06
5,522357,Montana,Montana,2022-04-04,0,0,9.57199769506296e-06
6,522357,Montana,Montana,2022-04-05,0,0,1.14863972340755e-05
4,522357,Montana,Montana,2022-04-06,0,0,7.65759815605036e-06
0,522357,Montana,Montana,2022-04-07,0,0,0
7,522357,Montana,Montana,2022-04-08,0,0,1.34007967730881e-05
2,522357,Montana,Montana,2022-04-09,0,0,3.82879907802518e-06
4,522357,Montana,Montana,2022-04-10,0,0,7.65759815605036e-06
8,522357,Montana,Montana,2022-04-11,0,0,1.53151963121007e-05
7,522357,Montana,Montana,2022-04-12,0,0,1.34007967730881e-05
7,522357,Montana,Montana,2022-04-13,0,0,1.34007967730881e-05
1,522357,Montana,Montana,2022-04-14,0,0,1.91439953901259e-06
6,522357,Montana,Montana,2022-04-15,0,0,1.14863972340755e-05
7,522357,Montana,Montana,2022-04-16,0,0,1.34007967730881e-05
1,522357,Montana,Montana,2022-04-17,0,0,1.91439953901259e-06
12,522357,Montana,Montana,2022-04-18,0,0,2.29727944681511e-05
6,522357,Montana,Montana,2022-04-19,0,0,1.14863972340755e-05
7,522357,Montana,Montana,2022-04-20,0,0,1.34007967730881e-05
1,522357,Montana,Montana,2022-04-21,0,0,1.91439953901259e-06
5,522357,Montana,Montana,2022-04-22,0,0,9.57199769506296e-06
2,522357,Montana,Montana,2022-04-23,0,0,3.82879907802518e-06
1,522357,Montana,Montana,2022-04-24,0,0,1.91439953901259e-06
13,522357,Montana,Montana,2022-04-25,0,0,2.48871940071637e-05
8,522357,Montana,Montana,2022-04-26,0,0,1.53151963121007e-05
10,522357,Montana,Montana,2022-04-27,0,0,1.91439953901259e-05
8,522357,Montana,Montana,2022-04-28,0,0,1.53151963121007e-05
3,522357,Montana,Montana,2022-04-29,0,0,5.74319861703777e-06
6,522357,Montana,Montana,2022-04-30,0,0,1.14863972340755e-05
6,522357,Montana,Montana,2022-05-01,1,0,1.14863972340755e-05
3,522357,Montana,Montana,2022-05-02,1,0,5.74319861703777e-06
7,522357,Montana,Montana,2022-05-03,1,0,1.34007967730881e-05
6,522357,Montana,Montana,2022-05-04,1,0,1.14863972340755e-05
5,522357,Montana,Montana,2022-05-05,1,0,9.57199769506296e-06
5,522357,Montana,Montana,2022-05-06,1,0,9.57199769506296e-06
4,522357,Montana,Montana,2022-05-07,1,0,7.65759815605036e-06
0,522357,Montana,Montana,2022-05-08,1,0,0
7,522357,Montana,Montana,2022-05-09,1,0,1.34007967730881e-05
9,522357,Montana,Montana,2022-05-10,1,0,1.72295958511133e-05
5,522357,Montana,Montana,2022-05-11,1,0,9.57199769506296e-06
1,522357,Montana,Montana,2022-05-12,1,0,1.91439953901259e-06
1,522357,Montana,Montana,2022-05-13,1,0,1.91439953901259e-06
7,522357,Montana,Montana,2022-05-14,1,0,1.34007967730881e-05
1,522357,Montana,Montana,2022-05-15,1,0,1.91439953901259e-06
5,522357,Montana,Montana,2022-05-16,1,0,9.57199769506296e-06
5,522357,Montana,Montana,2022-05-17,1,0,9.57199769506296e-06
0,522357,Montana,Montana,2022-05-18,1,0,0
6,522357,Montana,Montana,2022-05-19,1,0,1.14863972340755e-05
6,522357,Montana,Montana,2022-05-20,1,0,1.14863972340755e-05
0,522357,Montana,Montana,2022-05-21,1,0,0
7,522357,Montana,Montana,2022-05-22,1,0,1.34007967730881e-05
12,522357,Montana,Montana,2022-05-23,1,0,2.29727944681511e-05
3,522357,Montana,Montana,2022-05-24,1,0,5.74319861703777e-06
6,522357,Montana,Montana,2022-05-25,1,0,1.14863972340755e-05
7,522357,Montana,Montana,2022-05-26,1,0,1.34007967730881e-05
8,522357,Montana,Montana,2022-05-27,1,0,1.53151963121007e-05
4,522357,Montana,Montana,2022-05-28,1,0,7.65759815605036e-06
8,522357,Montana,Montana,2022-05-29,1,0,1.53151963121007e-05
10,522357,Montana,Montana,2022-05-30,1,0,1.91439953901259e-05
14,522357,Montana,Montana,2022-05-31,1,0,2.68015935461763e-05
8,522357,Montana,Montana,2022-06-01,1,0,1.53151963121007e-05
0,522357,Montana,Montana,2022-06-02,1,0,0
0,522357,Montana,Montana,2022-06-03,1,0,0
8,522357,Montana,Montana,2022-06-04,1,0,1.53151963121007e-05
4,522357,Montana,Montana,2022-06-05,1,0,7.65759815605036e-06
4,522357,Montana,Montana,2022-06-06,1,0,7.65759815605036e-06
6,522357,Montana,Montana,2022-06-07,1,0,1.14863972340755e-05
2,522357,Montana,Montana,2022-06-08,1,0,3.82879907802518e-06
0,522357,Montana,Montana,2022-06-09,1,0,0
5,522357,Montana,Montana,2022-06-10,1,0,9.57199769506296e-06
4,522357,Montana,Montana,2022-06-11,1,0,7.65759815605036e-06
5,522357,Montana,Montana,2022-06-12,1,0,9.57199769506296e-06
4,522357,Montana,Montana,2022-06-13,1,0,7.65759815605036e-06
6,522357,Montana,Montana,2022-06-14,1,0,1.14863972340755e-05
0,522357,Montana,Montana,2022-06-15,1,0,0
7,522357,Montana,Montana,2022-06-16,1,0,1.34007967730881e-05
5,522357,Montana,Montana,2022-06-17,1,0,9.57199769506296e-06
0,522357,Montana,Montana,2022-06-18,1,0,0
7,522357,Montana,Montana,2022-06-19,1,0,1.34007967730881e-05
8,522357,Montana,Montana,2022-06-20,1,0,1.53151963121007e-05
9,522357,Montana,Montana,2022-06-21,1,0,1.72295958511133e-05
10,522357,Montana,Montana,2022-06-22,1,0,1.91439953901259e-05
4,522357,Montana,Montana,2022-06-23,1,0,7.65759815605036e-06
2,522357,Montana,Montana,2022-06-24,1,0,3.82879907802518e-06
4,522357,Montana,Montana,2022-06-25,1,0,7.65759815605036e-06
4,522357,Montana,Montana,2022-06-26,1,0,7.65759815605036e-06
9,522357,Montana,Montana,2022-06-27,1,0,1.72295958511133e-05
4,522357,Montana,Montana,2022-06-28,1,0,7.65759815605036e-06
1,522357,Montana,Montana,2022-06-29,1,0,1.91439953901259e-06
4,522357,Montana,Montana,2022-06-30,1,0,7.65759815605036e-06
66,516981,New Mexico,New Mexico,2022-03-01,0,0,0.000127664266191601
30,516981,New Mexico,New Mexico,2022-03-02,0,0,5.80292119052731e-05
51,516981,New Mexico,New Mexico,2022-03-03,0,0,9.86496602389643e-05
49,516981,New Mexico,New Mexico,2022-03-04,0,0,9.47810461119461e-05
0,516981,New Mexico,New Mexico,2022-03-05,0,0,0
46,516981,New Mexico,New Mexico,2022-03-06,0,0,8.89781249214188e-05
70,516981,New Mexico,New Mexico,2022-03-07,0,0,0.000135401494445637
39,516981,New Mexico,New Mexico,2022-03-08,0,0,7.5437975476855e-05
45,516981,New Mexico,New Mexico,2022-03-09,0,0,8.70438178579097e-05
47,516981,New Mexico,New Mexico,2022-03-10,0,0,9.09124319849279e-05
4,516981,New Mexico,New Mexico,2022-03-11,0,0,7.73722825403642e-06
16,516981,New Mexico,New Mexico,2022-03-12,0,0,3.09489130161457e-05
0,516981,New Mexico,New Mexico,2022-03-13,0,0,0
71,516981,New Mexico,New Mexico,2022-03-14,0,0,0.000137335801509146
42,516981,New Mexico,New Mexico,2022-03-15,0,0,8.12408966673824e-05
34,516981,New Mexico,New Mexico,2022-03-16,0,0,6.57664401593095e-05
85,516981,New Mexico,New Mexico,2022-03-17,0,0,0.000164416100398274
44,516981,New Mexico,New Mexico,2022-03-18,0,0,8.51095107944006e-05
43,516981,New Mexico,New Mexico,2022-03-19,0,0,8.31752037308915e-05
48,516981,New Mexico,New Mexico,2022-03-20,0,0,9.2846739048437e-05
77,516981,New Mexico,New Mexico,2022-03-21,0,0,0.000148941643890201
92,516981,New Mexico,New Mexico,2022-03-22,0,0,0.000177956249842838
79,516981,New Mexico,New Mexico,2022-03-23,0,0,0.000152810258017219
66,516981,New Mexico,New Mexico,2022-03-24,0,0,0.000127664266191601
13,516981,New Mexico,New Mexico,2022-03-25,0,0,2.51459918256183e-05
30,516981,New Mexico,New Mexico,2022-03-26,0,0,5.80292119052731e-05
43,516981,New Mexico,New Mexico,2022-03-27,0,0,8.31752037308915e-05
107,516981,New Mexico,New Mexico,2022-03-28,0,0,0.000206970855795474
59,516981,New Mexico,New Mexico,2022-03-29,0,0,0.000114124116747037
97,516981,New Mexico,New Mexico,2022-03-30,0,0,0.000187627785160383
77,516981,New Mexico,New Mexico,2022-03-31,0,0,0.000148941643890201
14,516981,New Mexico,New Mexico,2022-04-01,0,0,2.70802988891275e-05
26,516981,New Mexico,New Mexico,2022-04-02,0,0,5.02919836512367e-05
31,516981,New Mexico,New Mexico,2022-04-03,0,0,5.99635189687822e-05
91,516981,New Mexico,New Mexico,2022-04-04,0,0,0.000176021942779328
66,516981,New Mexico,New Mexico,2022-04-05,0,0,0.000127664266191601
56,516981,New Mexico,New Mexico,2022-04-06,0,0,0.00010832119555651
4,516981,New Mexico,New Mexico,2022-04-07,0,0,7.73722825403642e-06
23,516981,New Mexico,New Mexico,2022-04-08,0,0,4.44890624607094e-05
11,516981,New Mexico,New Mexico,2022-04-09,0,0,2.12773776986001e-05
46,516981,New Mexico,New Mexico,2022-04-10,0,0,8.89781249214188e-05
58,516981,New Mexico,New Mexico,2022-04-11,0,0,0.000112189809683528
48,516981,New Mexico,New Mexico,2022-04-12,0,0,9.2846739048437e-05
66,516981,New Mexico,New Mexico,2022-04-13,0,0,0.000127664266191601
54,516981,New Mexico,New Mexico,2022-04-14,0,0,0.000104452581429492
50,516981,New Mexico,New Mexico,2022-04-15,0,0,9.67153531754552e-05
42,516981,New Mexico,New Mexico,2022-04-16,0,0,8.12408966673824e-05
8,516981,New Mexico,New Mexico,2022-04-17,0,0,1.54744565080728e-05
51,516981,New Mexico,New Mexico,2022-04-18,0,0,9.86496602389643e-05
120,516981,New Mexico,New Mexico,2022-04-19,0,0,0.000232116847621092
36,516981,New Mexico,New Mexico,2022-04-20,0,0,6.96350542863277e-05
68,516981,New Mexico,New Mexico,2022-04-21,0,0,0.000131532880318619
67,516981,New Mexico,New Mexico,2022-04-22,0,0,0.00012959857325511
26,516981,New Mexico,New Mexico,2022-04-23,0,0,5.02919836512367e-05
48,516981,New Mexico,New Mexico,2022-04-24,0,0,9.2846739048437e-05
77,516981,New Mexico,New Mexico,2022-04-25,0,0,0.000148941643890201
70,516981,New Mexico,New Mexico,2022-04-26,0,0,0.000135401494445637
90,516981,New Mexico,New Mexico,2022-04-27,0,0,0.000174087635715819
77,516981,New Mexico,New Mexico,2022-04-28,0,0,0.000148941643890201
63,516981,New Mexico,New Mexico,2022-04-29,0,0,0.000121861345001074
79,516981,New Mexico,New Mexico,2022-04-30,0,0,0.000152810258017219
18,516981,New Mexico,New Mexico,2022-05-01,1,0,3.48175271431639e-05
90,516981,New Mexico,New Mexico,2022-05-02,1,0,0.000174087635715819
104,516981,New Mexico,New Mexico,2022-05-03,1,0,0.000201167934604947
35,516981,New Mexico,New Mexico,2022-05-04,1,0,6.77007472228186e-05
83,516981,New Mexico,New Mexico,2022-05-05,1,0,0.000160547486271256
23,516981,New Mexico,New Mexico,2022-05-06,1,0,4.44890624607094e-05
0,516981,New Mexico,New Mexico,2022-05-07,1,0,0
4,516981,New Mexico,New Mexico,2022-05-08,1,0,7.73722825403642e-06
58,516981,New Mexico,New Mexico,2022-05-09,1,0,0.000112189809683528
76,516981,New Mexico,New Mexico,2022-05-10,1,0,0.000147007336826692
35,516981,New Mexico,New Mexico,2022-05-11,1,0,6.77007472228186e-05
56,516981,New Mexico,New Mexico,2022-05-12,1,0,0.00010832119555651
99,516981,New Mexico,New Mexico,2022-05-13,1,0,0.000191496399287401
33,516981,New Mexico,New Mexico,2022-05-14,1,0,6.38321330958004e-05
55,516981,New Mexico,New Mexico,2022-05-15,1,0,0.000106386888493001
47,516981,New Mexico,New Mexico,2022-05-16,1,0,9.09124319849279e-05
78,516981,New Mexico,New Mexico,2022-05-17,1,0,0.00015087595095371
68,516981,New Mexico,New Mexico,2022-05-18,1,0,0.000131532880318619
36,516981,New Mexico,New Mexico,2022-05-19,1,0,6.96350542863277e-05
65,516981,New Mexico,New Mexico,2022-05-20,1,0,0.000125729959128092
56,516981,New Mexico,New Mexico,2022-05-21,1,0,0.00010832119555651
61,516981,New Mexico,New Mexico,2022-05-22,1,0,0.000117992730874055
111,516981,New Mexico,New Mexico,2022-05-23,1,0,0.000214708084049511
97,516981,New Mexico,New Mexico,2022-05-24,1,0,0.000187627785160383
65,516981,New Mexico,New Mexico,2022-05-25,1,0,0.000125729959128092
74,516981,New Mexico,New Mexico,2022-05-26,1,0,0.000143138722699674
50,516981,New Mexico,New Mexico,2022-05-27,1,0,9.67153531754552e-05
47,516981,New Mexico,New Mexico,2022-05-28,1,0,9.09124319849279e-05
79,516981,New Mexico,New Mexico,2022-05-29,1,0,0.000152810258017219
110,516981,New Mexico,New Mexico,2022-05-30,1,0,0.000212773776986001
81,516981,New Mexico,New Mexico,2022-05-31,1,0,0.000156678872144237
68,516981,New Mexico,New Mexico,2022-06-01,1,0,0.000131532880318619
80,516981,New Mexico,New Mexico,2022-06-02,1,0,0.000154744565080728
29,516981,New Mexico,New Mexico,2022-06-03,1,0,5.6094904841764e-05
43,516981,New Mexico,New Mexico,2022-06-04,1,0,8.31752037308915e-05
48,516981,New Mexico,New Mexico,2022-06-05,1,0,9.2846739048437e-05
80,516981,New Mexico,New Mexico,2022-06-06,1,0,0.000154744565080728
66,516981,New Mexico,New Mexico,2022-06-07,1,0,0.000127664266191601
54,516981,New Mexico,New Mexico,2022-06-08,1,0,0.000104452581429492
29,516981,New Mexico,New Mexico,2022-06-09,1,0,5.6094904841764e-05
0,516981,New Mexico,New Mexico,2022-06-10,1,0,0
6,516981,New Mexico,New Mexico,2022-06-11,1,0,1.16058423810546e-05
58,516981,New Mexico,New Mexico,2022-06-12,1,0,0.000112189809683528
53,516981,New Mexico,New Mexico,2022-06-13,1,0,0.000102518274365982
55,516981,New Mexico,New Mexico,2022-06-14,1,0,0.000106386888493001
42,516981,New Mexico,New Mexico,2022-06-15,1,0,8.12408966673824e-05
66,516981,New Mexico,New Mexico,2022-06-16,1,0,0.000127664266191601
59,516981,New Mexico,New Mexico,2022-06-17,1,0,0.000114124116747037
8,516981,New Mexico,New Mexico,2022-06-18,1,0,1.54744565080728e-05
44,516981,New Mexico,New Mexico,2022-06-19,1,0,8.51095107944006e-05
134,516981,New Mexico,New Mexico,2022-06-20,1,0,0.00025919714651022
67,516981,New Mexico,New Mexico,2022-06-21,1,0,0.00012959857325511
18,516981,New Mexico,New Mexico,2022-06-22,1,0,3.48175271431639e-05
